0,12,10,15,21,4,7
1,22,10,13,0,4,7,16
2,4,11
3,3,9
4,21,4,11,16
5,9,3,13
6,22,11,15,0,4,14,6
7,26,4,11
8,12,24,10,1,21,4,6,16
9,11,0,21,4,14,7,16
10,12,0,4,18
11,24,0,4,11,13
12,0,4,10,13
13,12,4
14,24,10,4,13,15
15,10,13,0,21,4,18,7,16
16,12,10,6,0,21,4,26
17,4,10
18,21,11,4,13,15
19,12,21,4,11,15
20,12,10,4,15
21,4,10
22,18,10,4,15
23,22,13,11,1,4,7,16
24,0,4,10
25,24,11,1,21,4,14,6,17
26,26,4,11,1
27,24,4,10
28,12,11,1,21,4,6,16
29,10,4,13,15
30,6,0,21,4,14,9,16
31,4,10
32,12,4,11,15
33,22,11,6,4,14,16
34,10,13,0,21,4,6,26,15
35,13,15,0,21,4,6,9
36,4,10
37,12,4,10
38,0,4,9
39,12,4,11
40,10,4,13,16
41,26,4,10
42,10,15,0,21,4,14,6
43,7,9,0,3,13
44,22,12,4,11
45,13,11,1,4,6,23,17
46,10,4,13
47,9,4,13,15
48,4,10
49,2,22,24,13,10,4,7,17
50,4,10
51,4,10
52,22,10,15,0,4,14,6
53,22,26,4,10
54,6,11,4,13,15
55,10
56,3,11
57,24,10,15,0,21,4,14
58,7,24,13,11,4,23,17
59,6,21,4,11,13
60,22,12,11,1,4,16
61,12,3,10
62,12,10,4,15
63,13,11,6,4,18,23,17
64,7,10,13,0,21,4,15
65,12,11,15,21,4,6,1
66,22,13,6,0,4,9,16
67,4,10
68,12,10,0,21,4,17,20
69,12,4,11
70,23,10,13,0,4,6,15
71,10
72,4,10
73,22,5,13,11,17
74,4,10
75,22,26,10,4,13
76,0,21,4,10,13
77,24,10,13,0,21,4,6,16
78,22,10,0,4,14,7,16
79,19,11,6,21,4,14,15
80,10,13,0,21,4,6,15
81,26,23,4,11,16
82,12,11,6,0,21,4
83,7,24,5,11,1,14,23,17
84,4,10
85,10,21,4,13
86,22,12,4,11
87,13,11,1,21,4,6,16
88,26,4,10
89,4,10
90,9
91,22,12,24,10,0,4
92,7,5,11,0,14,23,16
93,24,10,13,0,4,16
94,0,10,18
95,12,10,4,16
96,12,21,17,4,10
97,12,10,15,0,21,26,6,3
98,12,11,18,0,4,15
99,3,10
100,4,11,13
101,10,7,4,13,16
102,19,10,4,6,13,16
103,0,21,4,10,13
104,3,10
105,0,4,10,13
106,22,12,11,15,0,4,6
107,9,4,13
108,10,21,4,13
109,22,13,11,1,4,26,7,16
110,12,4
111,22,24,11,15,0,4,14,7
112,11,0,21,4,14,7,16
113,21,14,0,5,10
114,12,11,6,21,4,15,20
115,10,6,21,4,13,16
116,5,11,6,0,21,14,17
117,10,4,13,15
118,5,10
119,4,10
120,22,11,4,13,15
121,4,10
122,22,10,13,0,4,16
123,9,4,13,15
124,14,4,10
125,12,3,9
126,7,11,4,13,15
127,12,4,9
128,10,13,0,21,4,6,16
129,10,13,0,21,4,15
130,12,10,15,0,21,4,6
131,6,11,4,13,15
132,12,17,4,11,18
133,10,18,0,4,13,16
134,22,10,6,4,15,13
135,10,6,0,4,14,16
136,4,10
137,12,5,11,1,23,17
138,22,10,0,4,14,7,16
139,22,13,11,1,4,7,16
140,21,10
141,12,3,10
142,7,10,0,4,14,23,17
143,6,14,10,4,15
144,12,10,4,15
145,26,4,11,13
146,12,10,4,15
147,4,11
148,22,13,11,15,4,6,1
149,10,4,13,15
150,22,12,11,6,0,4,26
151,22,12,24,11,15,4,6,1
152,24,13,11,6,0,21,4,17
153,22,10,13,0,4,6,16
154,10,6,21,4,13,16
155,12,4,11,16
156,4,10
157,22,11,0,4,14,16
158,10,6,0,21,4,14,17
159,3,10
160,6,10,4,13,15
161,9,0,4,13
162,22,10,1,4,14,7,16
163,12,4,11,16
164,22,13,15,0,4,7
165,10,21,3,13
166,12,26,4,10
167,24,5,13,11,1,21,6,17
168,22,11,6,0,25,14,17,3
169,4,11
170,4,13
171,12,10,4,15
172,12,11,21,4,7,16
173,22,13,11,0,4,16
174,22,10,6,0,4,14,16
175,10,6,21,4,14,15
176,10,6,21,4,15,13
177,13,11,15,0,4,26
178,10,6,21,4,13,16
179,22,10,13,0,4,6,15
180,10,6,21,4,15,13
